Opponent,Home,Type,Opp_Score,WSU_Score,Diff_Score,Poss,Drive_Number,Spot,Down,Distance,Yards,Carrier,Passer,Completion,TD,FirstDown,INT
"Arizona State",0,Kickoff,7,7,0,"Washington State",281,,,,65,,,,0,0,
"Arizona State",0,Pass,7,7,0,"Washington State",281,75,1,10,25,"Jamal Morrow","Luke Falk",1,0,1,0
"Arizona State",0,Run,7,7,0,"Washington State",281,50,1,10,0,"Jamal Morrow",,,0,0,
"Arizona State",0,Pass,7,7,0,"Washington State",281,50,2,10,15,"Vince Mayle","Luke Falk",1,0,1,0
"Arizona State",0,Run,7,7,0,"Washington State",281,35,1,10,5,"Marcus Mason",,,0,0,
"Arizona State",0,Pass,7,7,0,"Washington State",281,30,2,5,1,"Vince Mayle","Luke Falk",1,0,0,0
"Arizona State",0,Sacked,7,7,0,"Washington State",281,24,1,10,-3,,,,0,0,
"Arizona State",0,Pass,7,7,0,"Washington State",281,27,2,13,14,"River Cracraft","Luke Falk",1,0,1,0
"Arizona State",0,Pass,7,7,0,"Washington State",281,13,1,10,12,"Isiah Myers","Luke Falk",1,0,1,0
"Arizona State",0,Pass,7,7,0,"Washington State",281,1,1,1,0,"Vince Mayle","Luke Falk",0,0,0,0
"Arizona State",0,Pass,7,7,0,"Washington State",281,1,2,1,0,"Tyler Baker","Luke Falk",0,0,0,0
"Arizona State",0,Pass,7,14,7,"Washington State",281,1,3,1,1,"Rickey Galvin","Luke Falk",1,1,0,0
"Arizona State",0,Kickoff,7,14,7,"Arizona State",282,,,,16,,,,0,0,
"Arizona State",0,Run,7,14,7,"Arizona State",282,16,1,10,0,"Kalen Ballage",,,0,0,
"Arizona State",0,Pass,7,14,7,"Arizona State",282,16,2,10,0,,"Taylor Kelly",0,0,0,0
"Arizona State",0,Pass,7,14,7,"Arizona State",282,16,3,10,0,"Ellis Jefferson","Taylor Kelly",0,0,0,0
"Arizona State",0,Punt,7,14,7,"Arizona State",282,16,4,10,53,,,,0,0,
"Arizona State",0,Pass,7,14,7,"Washington State",283,69,1,10,2,"Vince Mayle","Luke Falk",1,0,0,0
"Arizona State",0,Run,7,14,7,"Washington State",283,67,2,8,1,"Theron West",,,0,0,
"Arizona State",0,Pass,7,14,7,"Washington State",283,66,3,7,0,"Robert Lewis","Luke Falk",0,0,0,0
"Arizona State",0,Punt,7,14,7,"Washington State",283,66,4,7,38,,,,0,0,
"Arizona State",0,Run,7,14,7,"Arizona State",284,28,1,10,7,"D.J. Foster",,,0,0,
"Arizona State",0,Pass,7,14,7,"Arizona State",284,35,2,3,0,"Cameron Smith","Taylor Kelly",0,0,0,0
"Arizona State",0,Pass,7,14,7,"Arizona State",284,35,3,3,0,"Ellis Jefferson","Taylor Kelly",0,0,0,0
"Arizona State",0,Punt,7,14,7,"Arizona State",284,35,4,3,65,,,,0,0,
"Arizona State",0,Pass,7,14,7,"Washington State",285,75,1,5,20,"Jamal Morrow","Luke Falk",1,0,1,0
"Arizona State",0,Pass,7,14,7,"Washington State",285,55,1,10,0,,"Luke Falk",0,0,0,0
"Arizona State",0,Pass,7,14,7,"Washington State",285,55,2,10,0,"Tyler Baker","Luke Falk",0,0,0,0
"Arizona State",0,Pass,7,14,7,"Washington State",285,50,3,5,34,"Vince Mayle","Luke Falk",1,0,1,0
"Arizona State",0,Sacked,7,14,7,"Washington State",285,16,1,10,-4,,,,0,0,
"Arizona State",0,Pass,7,21,14,"Washington State",285,20,2,14,20,"Isiah Myers","Luke Falk",1,1,0,0
"Arizona State",0,Kickoff,7,21,14,"Arizona State",286,,,,24,,,,0,0,
"Arizona State",0,Run,7,21,14,"Arizona State",286,24,1,10,0,"D.J. Foster",,,0,0,
"Arizona State",0,Pass,7,21,14,"Arizona State",286,24,2,10,11,"Cameron Smith","Taylor Kelly",1,0,1,0
"Arizona State",0,Run,7,21,14,"Arizona State",286,35,1,10,15,"D.J. Foster",,,0,1,
"Arizona State",0,Run,7,21,14,"Arizona State",286,50,1,10,8,"D.J. Foster",,,0,0,
"Arizona State",0,Pass,14,21,7,"Arizona State",286,58,2,2,42,"Cameron Smith","Taylor Kelly",1,1,0,0
"Arizona State",0,Kickoff,14,21,7,"Washington State",287,,,,65,,,,0,0,
"Arizona State",0,Pass,14,21,7,"Washington State",287,75,1,10,12,,"Luke Falk",0,0,0,1
"Arizona State",0,Pass,14,21,7,"Arizona State",288,87,1,10,3,"Cameron Smith","Taylor Kelly",1,0,0,0
"Arizona State",0,Pass,21,21,0,"Arizona State",288,90,2,7,10,"Frederick Gammage","Taylor Kelly",1,1,0,0
"Arizona State",0,Kickoff,21,21,0,"Washington State",289,,,,65,,,,0,0,
"Arizona State",0,Run,21,21,0,"Washington State",289,75,1,10,3,"Luke Falk",,,0,0,
"Arizona State",0,Pass,21,21,0,"Washington State",289,72,2,7,5,"Tyler Baker","Luke Falk",1,0,0,0
"Arizona State",0,Pass,21,21,0,"Washington State",289,67,3,2,18,"Rickey Galvin","Luke Falk",1,0,1,0
"Arizona State",0,Sacked,21,21,0,"Washington State",289,49,1,10,-11,,,,0,0,
"Arizona State",0,Pass,21,21,0,"Washington State",289,60,2,21,50,"Isiah Myers","Luke Falk",1,0,1,0
"Arizona State",0,Pass,21,21,0,"Washington State",289,10,1,10,0,"River Cracraft","Luke Falk",0,0,0,0
"Arizona State",0,Pass,21,21,0,"Washington State",289,10,2,10,0,"Dom Williams","Luke Falk",0,0,0,0
"Arizona State",0,"Field Goal",21,24,3,"Washington State",289,10,3,10,0,,,,0,0,
"Arizona State",0,Kickoff,21,24,3,"Washington State",290,,,,65,,,,0,0,
"Arizona State",0,Sacked,21,24,3,"Washington State",290,75,1,10,-7,,,,0,0,
"Arizona State",0,Pass,21,24,3,"Washington State",290,82,2,17,15,"Vince Mayle","Luke Falk",1,0,0,0
"Arizona State",0,Sacked,21,24,3,"Washington State",290,67,3,2,-9,,,,0,0,
"Arizona State",0,Punt,21,24,3,"Washington State",290,76,4,11,40,,,,0,0,
"Arizona State",0,Run,21,24,3,"Arizona State",291,36,1,10,3,"D.J. Foster",,,0,0,
"Arizona State",0,Run,21,24,3,"Arizona State",291,39,2,7,3,"D.J. Foster",,,0,0,
"Arizona State",0,Run,21,24,3,"Arizona State",291,42,3,4,8,"D.J. Foster",,,0,1,
"Arizona State",0,Pass,21,24,3,"Arizona State",291,50,1,10,3,"Cameron Smith","Taylor Kelly",1,0,0,0
"Arizona State",0,Run,21,24,3,"Arizona State",291,53,2,7,-2,"Taylor Kelly",,,0,0,
"Arizona State",0,Pass,21,24,3,"Arizona State",291,51,3,9,0,"Cameron Smith","Taylor Kelly",0,0,0,0
"Arizona State",0,Punt,21,24,3,"Arizona State",291,51,4,9,49,,,,0,0,
"Arizona State",0,Pass,21,24,3,"Washington State",292,80,1,10,14,"Isiah Myers","Luke Falk",1,0,1,0
"Arizona State",0,Pass,21,24,3,"Washington State",292,66,1,10,1,"Tyler Baker","Luke Falk",1,0,0,0
"Arizona State",0,Pass,21,24,3,"Washington State",292,65,2,9,0,"River Cracraft","Luke Falk",0,0,0,0
"Arizona State",0,Pass,21,24,3,"Washington State",292,65,3,9,8,"River Cracraft","Luke Falk",1,0,0,0
"Arizona State",0,Pass,21,24,3,"Washington State",292,57,4,1,10,"Dom Williams","Luke Falk",1,0,1,0
"Arizona State",0,Run,21,24,3,"Washington State",292,47,1,10,7,"Jamal Morrow",,,0,0,
"Arizona State",0,Pass,21,24,3,"Washington State",292,40,2,3,0,,"Luke Falk",0,0,0,1
"Arizona State",0,Pass,21,24,3,"Arizona State",293,30,1,10,67,"Cameron Smith","Taylor Kelly",1,0,1,0
"Arizona State",0,Run,21,24,3,"Arizona State",293,97,1,3,2,"Taylor Kelly",,,0,0,
"Arizona State",0,Run,21,24,3,"Arizona State",293,99,2,1,0,"Demario Richard",,,0,0,
"Arizona State",0,Run,28,24,-4,"Arizona State",293,99,3,1,1,"D.J. Foster",,,1,0,
"Arizona State",0,Kickoff,28,24,-4,"Washington State",294,,,,12,,,,0,0,
"Arizona State",0,Run,28,24,-4,"Washington State",294,94,1,10,0,"Theron West",,,0,0,
"Arizona State",0,Pass,28,24,-4,"Washington State",294,94,2,10,19,"Rickey Galvin","Luke Falk",1,0,1,0
"Arizona State",0,Pass,28,24,-4,"Washington State",294,75,1,10,6,"Vince Mayle","Luke Falk",1,0,0,0
"Arizona State",0,Pass,28,24,-4,"Washington State",294,65,1,10,0,"Tyler Baker","Luke Falk",0,0,0,0
"Arizona State",0,Run,28,24,-4,"Washington State",294,69,2,4,1,"Luke Falk",,,0,0,
"Arizona State",0,Pass,28,24,-4,"Washington State",294,68,3,3,3,"River Cracraft","Luke Falk",1,0,1,0
"Arizona State",0,Pass,28,24,-4,"Washington State",294,65,2,10,0,"River Cracraft","Luke Falk",0,0,0,0
"Arizona State",0,Pass,28,24,-4,"Washington State",294,65,3,10,5,"Rickey Galvin","Luke Falk",1,0,0,0
"Arizona State",0,Punt,28,24,-4,"Washington State",294,60,4,5,29,,,,0,0,
"Arizona State",0,Run,28,24,-4,"Arizona State",295,31,1,10,2,"D.J. Foster",,,0,0,
"Arizona State",0,Pass,28,24,-4,"Arizona State",295,33,2,8,4,,"Taylor Kelly",1,0,0,0
"Arizona State",0,Pass,28,24,-4,"Arizona State",295,37,3,4,17,,"Taylor Kelly",1,0,1,0
"Arizona State",0,Pass,28,24,-4,"Arizona State",295,54,1,10,20,"Deantre Lewis","Taylor Kelly",1,0,1,0
"Arizona State",0,Run,28,24,-4,"Arizona State",295,74,1,10,5,"Frederick Gammage",,,0,0,
"Arizona State",0,Sacked,28,24,-4,"Arizona State",295,79,2,5,-8,,,,0,0,
"Arizona State",0,Pass,28,24,-4,"Arizona State",295,71,3,13,0,,"Taylor Kelly",1,0,0,0
"Arizona State",0,"Field Goal",31,24,-7,"Arizona State",295,71,4,13,0,,,,0,0,
"Arizona State",0,Kickoff,31,24,-7,"Washington State",296,,,,65,,,,0,0,
"Arizona State",0,Run,31,24,-7,"Washington State",296,75,1,10,4,"Jamal Morrow",,,0,0,
"Arizona State",0,Pass,31,24,-7,"Washington State",296,71,2,6,10,"Vince Mayle","Luke Falk",1,0,1,0
"Arizona State",0,Pass,31,24,-7,"Washington State",296,61,1,10,13,"Vince Mayle","Luke Falk",1,0,1,0
"Arizona State",0,Pass,31,24,-7,"Washington State",296,48,1,10,0,,"Luke Falk",0,0,0,0
"Arizona State",0,Run,31,24,-7,"Washington State",296,48,2,10,13,"Jamal Morrow",,,0,1,
"Arizona State",0,Pass,31,24,-7,"Washington State",296,35,1,10,2,"Theron West","Luke Falk",1,0,0,0
"Arizona State",0,Pass,31,24,-7,"Washington State",296,33,2,8,0,"Vince Mayle","Luke Falk",0,0,0,0
"Arizona State",0,Sacked,31,24,-7,"Washington State",296,33,3,8,-6,,,,0,0,
"Arizona State",0,Run,38,24,-14,"Arizona State",297,82,1,10,18,"D.J. Foster",,,1,0,
"Arizona State",0,Kickoff,38,24,-14,"Washington State",298,,,,18,,,,0,0,
"Arizona State",0,Pass,38,24,-14,"Washington State",298,78,1,10,20,"Vince Mayle","Luke Falk",1,0,1,0
"Arizona State",0,Pass,38,24,-14,"Washington State",298,58,1,10,14,,"Luke Falk",0,0,0,1
"Arizona State",0,Pass,38,24,-14,"Arizona State",299,62,1,10,0,"Cameron Smith","Taylor Kelly",0,0,0,0
"Arizona State",0,Run,38,24,-14,"Arizona State",299,62,2,10,3,"Deantre Lewis",,,0,0,
"Arizona State",0,Run,38,24,-14,"Arizona State",299,70,3,2,2,"D.J. Foster",,,0,1,
"Arizona State",0,Run,38,24,-14,"Arizona State",299,72,1,10,6,"D.J. Foster",,,0,1,
"Arizona State",0,Run,38,24,-14,"Arizona State",299,89,1,10,5,"D.J. Foster",,,0,0,
"Arizona State",0,Run,38,24,-14,"Arizona State",299,94,2,5,1,"D.J. Foster",,,0,0,
"Arizona State",0,Pass,45,24,-21,"Arizona State",299,95,3,4,5,"Cameron Smith","Taylor Kelly",1,1,0,0
"Arizona State",0,Kickoff,45,24,-21,"Washington State",300,,,,16,,,,0,0,
"Arizona State",0,Pass,45,24,-21,"Washington State",300,82,1,15,0,"Tyler Baker","Luke Falk",0,0,0,0
"Arizona State",0,Pass,45,24,-21,"Washington State",300,82,2,15,12,"Vince Mayle","Luke Falk",1,0,0,0
"Arizona State",0,Run,45,24,-21,"Washington State",300,70,3,3,2,"Luke Falk",,,0,0,
"Arizona State",0,Pass,45,24,-21,"Washington State",300,68,4,1,-2,"Isiah Myers","Luke Falk",1,0,0,0
"Arizona State",0,Run,45,24,-21,"Arizona State",301,70,1,10,6,"Deantre Lewis",,,0,0,
"Arizona State",0,Run,45,24,-21,"Arizona State",301,76,2,4,5,"Deantre Lewis",,,0,1,
"Arizona State",0,Run,45,24,-21,"Arizona State",301,81,1,10,4,"Taylor Kelly",,,0,0,
"Arizona State",0,Run,45,24,-21,"Arizona State",301,85,2,6,7,"Deantre Lewis",,,0,1,
"Arizona State",0,Run,45,24,-21,"Arizona State",301,92,1,8,1,"Deantre Lewis",,,0,0,
"Arizona State",0,Run,45,24,-21,"Arizona State",301,93,2,7,1,"Deantre Lewis",,,0,0,
"Arizona State",0,Pass,52,24,-28,"Arizona State",301,94,3,6,6,"Kody Kohl","Taylor Kelly",1,1,0,0
"Arizona State",0,Kickoff,52,24,-28,"Washington State",302,,,,65,,,,0,0,
"Arizona State",0,Pass,52,24,-28,"Washington State",302,87,1,22,0,"Dom Williams","Luke Falk",0,0,0,0
"Arizona State",0,Pass,52,24,-28,"Washington State",302,87,2,22,10,"Jamal Morrow","Luke Falk",1,0,0,0
"Arizona State",0,Pass,52,24,-28,"Washington State",302,77,3,12,30,"Vince Mayle","Luke Falk",1,0,1,0
"Arizona State",0,Pass,52,24,-28,"Washington State",302,47,1,10,0,"Vince Mayle","Luke Falk",0,0,0,0
"Arizona State",0,Pass,52,24,-28,"Washington State",302,47,2,10,0,"Dom Williams","Luke Falk",0,0,0,0
"Arizona State",0,Pass,52,24,-28,"Washington State",302,47,3,10,12,"Dom Williams","Luke Falk",1,0,1,0
"Arizona State",0,Pass,52,24,-28,"Washington State",302,35,1,10,25,"Robert Lewis","Luke Falk",1,0,1,0
"Arizona State",0,Pass,52,24,-28,"Washington State",302,10,1,10,0,"Vince Mayle","Luke Falk",0,0,0,0
"Arizona State",0,Pass,52,24,-28,"Washington State",302,10,2,10,0,"Tyler Baker","Luke Falk",0,0,0,0
"Arizona State",0,Pass,52,24,-28,"Washington State",302,10,3,10,8,"River Cracraft","Luke Falk",1,0,0,0
"Arizona State",0,Pass,52,31,-21,"Washington State",302,2,4,2,2,"Dom Williams","Luke Falk",1,1,0,0
"Arizona State",0,Pass,52,31,-21,"Washington State",303,54,1,10,14,"Vince Mayle","Luke Falk",1,0,0,0
"Arizona State",0,Pass,52,31,-21,"Washington State",303,40,2,4,0,,TEAM,0,0,0,0
"Arizona State",0,Pass,52,31,-21,"Washington State",303,40,3,4,16,"Vince Mayle","Luke Falk",1,0,1,0
"Arizona State",0,Pass,52,31,-21,"Washington State",303,24,1,10,0,,TEAM,0,0,0,0
"Arizona State",0,Pass,52,31,-21,"Washington State",303,24,2,10,19,"Vince Mayle","Luke Falk",1,0,1,0
Washington,1,Kickoff,0,0,0,"Washington State",304,,,,65,,,,0,0,
Washington,1,Run,0,0,0,"Washington State",304,60,1,10,2,"Luke Falk",,,0,0,
Washington,1,Run,0,0,0,"Washington State",304,58,2,8,8,"Theron West",,,0,1,
Washington,1,Pass,0,0,0,"Washington State",304,50,1,10,8,"Theron West","Luke Falk",1,0,0,0
Washington,1,Pass,0,0,0,"Washington State",304,42,2,2,0,"Jamal Morrow","Luke Falk",0,0,0,0
Washington,1,Pass,0,0,0,"Washington State",304,42,3,2,0,"River Cracraft","Luke Falk",0,0,0,0
Washington,1,Pass,0,0,0,"Washington State",304,42,4,2,0,"River Cracraft","Luke Falk",0,0,0,0
Washington,1,Pass,0,0,0,Washington,305,42,1,10,7,"Jaydon Mickens","Cyler Miles",1,0,0,0
Washington,1,Run,7,0,-7,Washington,305,49,2,3,51,"Dwayne Washington",,,1,0,
Washington,1,Kickoff,7,0,-7,"Washington State",306,,,,65,,,,0,0,
Washington,1,Pass,7,0,-7,"Washington State",306,75,1,10,21,"Rickey Galvin","Luke Falk",1,0,1,0
Washington,1,Pass,7,0,-7,"Washington State",306,54,1,10,5,"Vince Mayle","Luke Falk",1,0,0,0
Washington,1,Run,7,0,-7,"Washington State",306,49,2,5,3,"Luke Falk",,,0,0,
Washington,1,Pass,7,0,-7,"Washington State",306,46,3,2,5,"Rickey Galvin","Luke Falk",1,0,1,0
Washington,1,Pass,7,0,-7,"Washington State",306,41,1,10,13,"Robert Lewis","Luke Falk",1,0,1,0
Washington,1,Run,7,0,-7,"Washington State",306,28,1,10,8,"Gerard Wicks",,,0,0,
Washington,1,Run,7,0,-7,"Washington State",306,20,2,2,1,"Gerard Wicks",,,0,0,
Washington,1,Pass,7,0,-7,"Washington State",306,19,3,1,0,"Theron West","Luke Falk",0,0,0,0
Washington,1,Pass,7,0,-7,"Washington State",306,19,4,1,0,,"Luke Falk",0,0,0,0
Washington,1,Pass,7,0,-7,Washington,307,20,1,10,-1,"Dwayne Washington","Cyler Miles",1,0,0,0
Washington,1,Pass,7,0,-7,Washington,307,19,2,11,0,"Dwayne Washington","Cyler Miles",0,0,0,0
Washington,1,Pass,7,0,-7,Washington,307,19,3,11,11,"Jaydon Mickens","Cyler Miles",1,0,1,0
Washington,1,Pass,7,0,-7,Washington,307,30,1,10,13,"Joshua Perkins","Cyler Miles",1,0,1,0
Washington,1,Run,7,0,-7,Washington,307,43,1,10,-1,"Kendyl Taylor",,,0,0,
Washington,1,Run,7,0,-7,Washington,307,42,2,11,-3,"Dwayne Washington",,,0,0,
Washington,1,Pass,7,0,-7,Washington,307,39,3,14,0,,"Cyler Miles",0,0,0,0
Washington,1,Punt,7,0,-7,Washington,307,39,4,14,53,,,,0,0,
Washington,1,Run,7,0,-7,"Washington State",308,92,1,10,3,"Luke Falk",,,0,0,
Washington,1,Pass,7,0,-7,"Washington State",308,89,2,7,39,"Vince Mayle","Luke Falk",1,0,1,0
Washington,1,Pass,7,0,-7,"Washington State",308,50,1,10,0,"Robert Lewis","Luke Falk",1,0,0,0
Washington,1,Pass,7,0,-7,"Washington State",308,50,2,10,13,"Robert Lewis","Luke Falk",1,0,1,0
Washington,1,Run,7,0,-7,"Washington State",308,37,1,10,5,"Jamal Morrow",,,0,0,
Washington,1,Pass,7,0,-7,"Washington State",308,32,2,5,0,"Rickey Galvin","Luke Falk",0,0,0,0
Washington,1,Pass,7,0,-7,"Washington State",308,32,3,5,0,"Vince Mayle","Luke Falk",0,0,0,0
Washington,1,Pass,7,0,-7,"Washington State",308,32,4,5,0,"Isiah Myers","Luke Falk",0,0,0,0
Washington,1,Run,7,0,-7,Washington,309,33,1,10,6,"Deontae Cooper",,,0,0,
Washington,1,Pass,7,0,-7,Washington,309,39,2,4,20,"Joshua Perkins","Cyler Miles",1,0,1,0
Washington,1,Run,7,0,-7,Washington,309,59,1,10,2,"Deontae Cooper",,,0,0,
Washington,1,Pass,7,0,-7,Washington,309,61,2,8,5,"Brayden Lenius","Cyler Miles",1,0,0,0
Washington,1,Run,7,0,-7,Washington,309,66,3,3,1,"Lavon Coleman",,,0,0,
Washington,1,Run,7,0,-7,Washington,309,67,4,2,3,"Lavon Coleman",,,0,1,
Washington,1,Run,7,0,-7,Washington,309,70,1,10,0,"Dwayne Washington",,,0,0,
Washington,1,Pass,7,0,-7,Washington,309,70,2,10,3,"Brayden Lenius","Cyler Miles",1,0,0,0
Washington,1,Pass,7,0,-7,Washington,309,78,3,2,10,,"Cyler Miles",0,0,0,1
Washington,1,Run,7,0,-7,"Washington State",310,76,1,10,3,"Theron West",,,0,0,
Washington,1,Pass,7,0,-7,"Washington State",310,73,2,7,13,"Rickey Galvin","Luke Falk",1,0,1,0
Washington,1,Run,7,0,-7,"Washington State",310,60,1,10,0,"Jamal Morrow",,,0,0,
Washington,1,Pass,7,0,-7,"Washington State",310,50,1,10,0,"Gerard Wicks","Luke Falk",1,0,0,0
Washington,1,Sacked,7,0,-7,"Washington State",310,50,2,10,-9,,,,0,0,
Washington,1,Pass,7,0,-7,"Washington State",310,64,3,24,0,"River Cracraft","Luke Falk",0,0,0,0
Washington,1,Punt,7,0,-7,"Washington State",310,64,4,24,38,,,,0,0,
Washington,1,Pass,7,0,-7,Washington,311,26,1,10,0,"John Ross","Cyler Miles",0,0,0,0
Washington,1,Pass,7,0,-7,Washington,311,26,2,10,11,"Jaydon Mickens","Cyler Miles",1,0,1,0
Washington,1,Pass,7,0,-7,Washington,311,37,1,10,11,"Jaydon Mickens","Cyler Miles",1,0,1,0
Washington,1,Pass,7,0,-7,Washington,311,48,1,10,-3,"Kendyl Taylor","Cyler Miles",1,0,0,0
Washington,1,Pass,7,0,-7,Washington,311,45,2,13,-1,"Dwayne Washington","Cyler Miles",1,0,0,0
Washington,1,Pass,7,0,-7,Washington,311,44,3,14,0,"Jaydon Mickens","Cyler Miles",0,0,0,0
Washington,1,Punt,7,0,-7,Washington,311,44,4,14,42,,,,0,0,
Washington,1,Pass,7,0,-7,"Washington State",312,93,1,10,4,"Vince Mayle","Luke Falk",1,0,0,0
Washington,1,Run,7,0,-7,"Washington State",312,89,2,6,9,"Gerard Wicks",,,0,1,
Washington,1,Run,7,0,-7,"Washington State",312,80,1,10,4,"Gerard Wicks",,,0,0,
Washington,1,Pass,7,0,-7,"Washington State",312,76,2,6,0,,"Luke Falk",0,0,0,0
Washington,1,Run,7,0,-7,"Washington State",312,76,3,6,5,"Luke Falk",,,0,0,
Washington,1,Punt,7,0,-7,"Washington State",312,71,4,1,47,,,,0,0,
Washington,1,Run,7,0,-7,Washington,313,24,1,10,3,"Dwayne Washington",,,0,1,
Washington,1,Run,7,0,-7,Washington,313,37,1,15,1,"Dwayne Washington",,,0,0,
Washington,1,Run,7,0,-7,Washington,313,38,2,14,2,"Dwayne Washington",,,0,0,
Washington,1,Pass,7,0,-7,Washington,313,40,3,12,0,"Joshua Perkins","Cyler Miles",0,0,0,0
Washington,1,Punt,7,0,-7,Washington,313,40,4,12,53,,,,0,0,
Washington,1,Pass,7,0,-7,"Washington State",314,93,1,10,0,"Gerard Wicks","Luke Falk",0,0,0,0
Washington,1,Pass,7,0,-7,"Washington State",314,93,2,10,20,"Vince Mayle","Luke Falk",1,0,0,0
Washington,1,Run,7,0,-7,Washington,315,73,1,10,0,"Cyler Miles",,,0,0,
Washington,1,Run,7,0,-7,Washington,315,73,2,10,4,"Lavon Coleman",,,0,0,
Washington,1,Pass,7,0,-7,Washington,315,77,3,6,11,"Jaydon Mickens","Cyler Miles",1,0,1,0
Washington,1,Pass,7,0,-7,Washington,315,94,1,6,0,"DiAndre Campbell","Cyler Miles",0,0,0,0
Washington,1,Pass,14,0,-14,Washington,315,94,2,6,6,"Kasen Williams","Cyler Miles",1,1,0,0
Washington,1,Kickoff,14,0,-14,"Washington State",316,,,,15,,,,0,0,
Washington,1,Pass,14,0,-14,"Washington State",316,81,1,10,0,,"Luke Falk",0,0,0,1
Washington,1,Pass,14,0,-14,Washington,317,52,1,10,0,"Dante Pettis","Cyler Miles",0,0,0,0
Washington,1,Pass,14,0,-14,Washington,317,52,2,10,0,"Dante Pettis","Cyler Miles",0,0,0,0
Washington,1,Run,14,0,-14,Washington,317,52,3,10,5,"Cyler Miles",,,0,0,
Washington,1,Pass,14,0,-14,Washington,317,57,4,5,0,"Brayden Lenius","Jeff Lindquist",0,0,0,0
Washington,1,Kickoff,14,0,-14,"Washington State",318,,,,11,,,,0,0,
Washington,1,Run,14,0,-14,Washington,318,36,1,10,4,"Dwayne Washington",,,0,0,
Washington,1,Run,21,0,-21,Washington,318,40,2,6,60,"Dwayne Washington",,,1,0,
Washington,1,Kickoff,21,0,-21,"Washington State",319,,,,16,,,,0,0,
Washington,1,Run,21,0,-21,"Washington State",319,72,1,10,0,"Gerard Wicks",,,0,0,
Washington,1,Pass,21,0,-21,"Washington State",319,72,2,10,-2,"Theron West","Luke Falk",1,0,0,0
Washington,1,Sacked,21,0,-21,"Washington State",319,74,3,12,-8,,,,0,0,
Washington,1,Punt,21,0,-21,"Washington State",319,82,4,20,25,,,,0,0,
Washington,1,Run,21,0,-21,Washington,320,57,1,10,4,"Dwayne Washington",,,0,0,
Washington,1,Pass,21,0,-21,Washington,320,61,2,6,3,"Kendyl Taylor","Cyler Miles",1,0,0,0
Washington,1,Pass,21,0,-21,Washington,320,64,3,3,0,"Michael Hartvigson","Cyler Miles",0,0,0,0
Washington,1,Punt,21,0,-21,Washington,320,59,4,8,24,,,,0,0,
Washington,1,Pass,21,0,-21,"Washington State",321,83,1,10,10,"Dom Williams","Luke Falk",1,0,1,0
Washington,1,Run,21,0,-21,"Washington State",321,73,1,10,4,"Theron West",,,0,0,
Washington,1,Pass,21,0,-21,"Washington State",321,69,2,6,18,"Theron West","Luke Falk",1,0,1,0
Washington,1,Pass,21,0,-21,"Washington State",321,51,1,10,0,"Vince Mayle","Luke Falk",0,0,0,0
Washington,1,Pass,21,0,-21,"Washington State",321,51,2,10,0,,"Luke Falk",0,0,0,1
Washington,1,Pass,21,0,-21,Washington,322,35,1,10,23,"Dante Pettis","Cyler Miles",1,0,1,0
Washington,1,Pass,21,0,-21,Washington,322,53,1,15,0,"Kasen Williams","Cyler Miles",0,0,0,0
Washington,1,Pass,21,0,-21,Washington,322,53,2,15,0,"Jaydon Mickens","Cyler Miles",0,0,0,0
Washington,1,Run,21,0,-21,Washington,322,53,3,15,19,"Cyler Miles",,,0,1,
Washington,1,Pass,21,0,-21,Washington,322,72,1,10,0,,"Cyler Miles",0,0,0,0
Washington,1,Pass,21,0,-21,Washington,322,72,2,10,-2,"Kendyl Taylor","Cyler Miles",1,0,0,0
Washington,1,Pass,21,0,-21,Washington,322,70,3,12,13,"Michael Hartvigson","Cyler Miles",1,0,1,0
Washington,1,Pass,21,0,-21,Washington,322,83,1,10,9,"Kasen Williams","Cyler Miles",1,0,0,0
Washington,1,Run,21,0,-21,Washington,322,92,2,1,3,"Deontae Cooper",,,0,1,
Washington,1,Run,21,0,-21,Washington,322,95,1,5,2,"Deontae Cooper",,,0,0,
Washington,1,Run,21,0,-21,Washington,322,97,2,3,0,"Dwayne Washington",,,0,0,
Washington,1,Sacked,21,0,-21,Washington,322,99,1,1,-10,,,,0,0,
Washington,1,Pass,21,0,-21,Washington,322,89,2,11,10,"Kasen Williams","Cyler Miles",1,0,0,0
Washington,1,Run,21,0,-21,Washington,322,99,3,1,0,"Dwayne Washington",,,0,0,
Washington,1,"Field Goal",24,0,-24,Washington,322,99,4,1,0,,,,0,0,
Washington,1,Kickoff,24,0,-24,"Washington State",323,,,,16,,,,0,0,
Washington,1,Pass,24,0,-24,"Washington State",323,75,1,10,0,"Rickey Galvin","Luke Falk",0,0,0,0
Washington,1,Pass,24,0,-24,"Washington State",323,75,2,10,22,"Isiah Myers","Luke Falk",1,0,1,0
Washington,1,Pass,24,0,-24,"Washington State",323,53,1,10,6,"Theron West","Luke Falk",1,0,0,0
Washington,1,Pass,24,0,-24,"Washington State",323,47,2,4,0,"Robert Lewis","Luke Falk",0,0,0,0
Washington,1,Pass,24,0,-24,"Washington State",323,47,3,4,4,"Dom Williams","Luke Falk",1,0,0,0
Washington,1,Pass,24,0,-24,"Washington State",323,53,3,10,0,"Isiah Myers","Luke Falk",0,0,0,0
Washington,1,Punt,24,0,-24,"Washington State",323,53,4,10,38,,,,0,0,
Washington,1,Run,24,0,-24,Washington,324,15,1,10,1,"Dwayne Washington",,,0,0,
